user_id,age,gender,location,user_segment
U_4078,41,F,Bhutan,Budget
U_4079,52,M,Malta,General
U_4080,47,F,Canada,Techie
U_4081,47,Non-Binary,Dominican Republic,Premium
U_4082,64,F,Congo,Budget
U_4083,52,F,Niger,Budget
U_4084,36,M,Malta,Budget
U_4085,67,Non-Binary,El Salvador,Budget
U_4086,25,F,Suriname,Techie
U_4087,43,M,Guinea,Budget
U_4088,66,M,Ethiopia,Techie
U_4089,57,F,South Africa,Techie
U_4090,24,M,Indonesia,Budget
U_4091,47,F,Belgium,Budget
U_4092,24,F,Holy See (Vatican City State),Budget
U_4093,20,F,Iraq,Budget
U_4094,18,Non-Binary,Kuwait,General
U_4095,53,F,Mongolia,Premium
U_4096,42,M,Ecuador,General
U_4097,54,Non-Binary,Qatar,Premium
U_4098,18,M,Czech Republic,Techie
U_4099,32,Non-Binary,French Southern Territories,Techie
U_4100,54,Non-Binary,Poland,General
U_4101,30,Non-Binary,Sweden,Budget
U_4102,57,Non-Binary,Thailand,Budget
U_4103,25,M,Belgium,Techie
U_4104,22,F,Palau,Premium
U_4105,26,M,Togo,Premium
U_4106,18,F,Pakistan,Techie
U_4107,53,M,Senegal,Techie
U_4108,52,Non-Binary,Antigua and Barbuda,Techie
U_4109,19,Non-Binary,Bermuda,Techie
U_4110,57,F,Iraq,General
U_4111,40,F,Hong Kong,General
U_4112,26,M,Honduras,Techie
U_4113,51,F,Micronesia,General
U_4114,63,M,Lebanon,General
U_4115,31,F,Azerbaijan,Premium
U_4116,21,F,Northern Mariana Islands,Premium
U_4117,47,F,Algeria,General
U_4118,48,Non-Binary,Reunion,Techie
U_4119,55,Non-Binary,Chile,Budget
U_4120,28,M,Belize,General
U_4121,52,F,Luxembourg,Budget
U_4122,25,M,Tanzania,General
U_4123,20,F,Jordan,General
U_4124,31,Non-Binary,Oman,General
U_4125,30,Non-Binary,Slovenia,Budget
U_4126,62,F,Greenland,Techie
U_4127,49,F,Mongolia,Premium
U_4128,51,Non-Binary,Togo,Premium
U_4129,62,Non-Binary,Bhutan,Budget
U_4130,36,M,Ukraine,Techie
U_4131,55,Non-Binary,Marshall Islands,Techie
U_4132,33,F,Uruguay,Budget
U_4133,19,M,Armenia,Techie
U_4134,57,F,Denmark,General
U_4135,34,M,Croatia,General
U_4136,51,F,United Arab Emirates,General
U_4137,59,Non-Binary,Trinidad and Tobago,Premium
U_4138,33,F,Puerto Rico,General
U_4139,55,M,Tuvalu,General
U_4140,19,F,Montenegro,Budget
U_4141,19,M,Lebanon,Budget
U_4142,43,F,Faroe Islands,Premium
U_4143,30,Non-Binary,Aruba,Premium
U_4144,64,Non-Binary,Uzbekistan,Techie
U_4145,48,F,Belarus,Techie
U_4146,51,F,Poland,General
U_4147,56,F,Uzbekistan,Techie
U_4148,20,M,Fiji,Budget
U_4149,25,F,United Arab Emirates,General
U_4150,40,F,Mayotte,Premium
U_4151,31,M,Mongolia,General
U_4152,44,Non-Binary,Palestinian Territory,Budget
U_4153,46,F,Antigua and Barbuda,General
U_4154,56,F,Christmas Island,Budget
U_4155,56,Non-Binary,Vanuatu,Budget
U_4156,18,Non-Binary,Thailand,Budget
U_4157,34,M,Germany,General
U_4158,58,F,Andorra,General
U_4159,47,F,Cote d'Ivoire,Premium
U_4160,30,M,Namibia,General
U_4161,38,Non-Binary,Cambodia,Techie
U_4162,36,M,Sao Tome and Principe,Techie
U_4163,36,Non-Binary,Swaziland,General
U_4164,42,M,Rwanda,Budget
U_4165,39,Non-Binary,Swaziland,Premium
U_4166,48,M,Indonesia,General
U_4167,34,Non-Binary,Vanuatu,General
U_4168,40,Non-Binary,Belarus,General
U_4169,49,Non-Binary,French Southern Territories,General
U_4170,27,Non-Binary,Central African Republic,Budget
U_4171,27,Non-Binary,Mongolia,General
U_4172,53,F,Dominican Republic,Premium
U_4173,25,Non-Binary,Montenegro,General
U_4174,69,F,Syrian Arab Republic,Techie
U_4175,37,Non-Binary,Thailand,Techie
U_4176,49,F,Iceland,Techie
U_4177,67,F,Philippines,Premium
U_4178,31,M,Ukraine,Budget
U_4179,67,Non-Binary,Mauritius,General
U_4180,45,M,Greenland,General
U_4181,63,M,Hungary,Budget
U_4182,69,Non-Binary,Saudi Arabia,General
U_4183,41,M,Saint Vincent and the Grenadines,Techie
U_4184,32,Non-Binary,Burundi,Premium
U_4185,39,M,Somalia,Budget
U_4186,47,Non-Binary,Portugal,General
U_4187,21,Non-Binary,Saint Kitts and Nevis,General
U_4188,30,Non-Binary,Belgium,Techie
U_4189,40,F,Macao,Techie
U_4190,25,M,Samoa,Budget
U_4191,35,F,Guatemala,Techie
U_4192,29,M,Austria,Budget
U_4193,48,M,Bolivia,Budget
U_4194,31,M,Jordan,General
U_4195,51,F,Djibouti,General
U_4196,35,M,Taiwan,Premium
U_4197,51,F,Belarus,Budget
U_4198,28,Non-Binary,Guam,Techie
U_4199,58,M,Netherlands,General
U_4200,29,M,Seychelles,General
U_4201,66,Non-Binary,Nicaragua,General
U_4202,32,Non-Binary,Zimbabwe,Techie
U_4203,48,M,Nepal,General
U_4204,66,Non-Binary,Indonesia,Budget
U_4205,46,F,Singapore,Premium
U_4206,43,F,Greece,Premium
U_4207,35,M,Antarctica (the territory South of 60 deg S),Techie
U_4208,49,F,North Macedonia,General
U_4209,39,F,Faroe Islands,General
U_4210,55,M,Slovenia,Budget
U_4211,34,Non-Binary,Korea,Budget
U_4212,40,M,Liechtenstein,Premium
U_4213,41,F,Denmark,Budget
U_4214,67,M,Guinea-Bissau,Techie
U_4215,25,M,Micronesia,General
U_4216,58,F,Wallis and Futuna,General
U_4217,23,F,Honduras,General
U_4218,22,M,Jersey,General
U_4219,61,F,Colombia,Techie
U_4220,46,F,Pitcairn Islands,Budget
U_4221,45,F,Myanmar,Techie
U_4222,28,F,Panama,Techie
U_4223,18,F,Hong Kong,General
U_4224,60,F,Belize,Budget
U_4225,36,Non-Binary,Sierra Leone,Premium
U_4226,26,M,Niger,Premium
U_4227,44,F,French Polynesia,General
U_4228,51,M,South Georgia and the South Sandwich Islands,Premium
U_4229,61,Non-Binary,Egypt,General
U_4230,21,F,Rwanda,General
U_4231,53,M,Barbados,Budget
U_4232,35,F,Belize,Techie
U_4233,32,F,Ethiopia,General
U_4234,68,F,Cape Verde,Techie
U_4235,30,F,Hong Kong,General
U_4236,36,F,Rwanda,Budget
U_4237,66,F,Slovenia,Budget
U_4238,23,F,North Macedonia,General
U_4239,65,Non-Binary,Cape Verde,General
U_4240,29,Non-Binary,Saint Vincent and the Grenadines,General
U_4241,68,F,Iceland,General
U_4242,54,F,Ghana,General
U_4243,34,Non-Binary,Guyana,General
U_4244,40,Non-Binary,Botswana,General
U_4245,43,Non-Binary,Bermuda,Techie
U_4246,46,F,Albania,Premium
U_4247,50,M,Western Sahara,General
U_4248,44,M,Gambia,Premium
U_4249,42,M,Kenya,Techie
U_4250,27,M,Guyana,Premium
U_4251,64,F,Senegal,Techie
U_4252,40,M,Faroe Islands,Techie
U_4253,38,Non-Binary,Bosnia and Herzegovina,Budget
U_4254,38,Non-Binary,Bulgaria,General
U_4255,60,M,Benin,Premium
U_4256,30,Non-Binary,Colombia,Techie
U_4257,54,F,Jersey,Budget
U_4258,50,M,Kiribati,Budget
U_4259,41,M,Moldova,Budget
U_4260,61,F,Moldova,General
U_4261,28,Non-Binary,Malaysia,Budget
U_4262,34,F,Ireland,General
U_4263,21,F,Bosnia and Herzegovina,Budget
U_4264,64,Non-Binary,Anguilla,Budget
U_4265,42,F,Benin,Budget
U_4266,47,Non-Binary,Guinea,Budget
U_4267,26,Non-Binary,Micronesia,General
U_4268,38,F,Bermuda,General
U_4269,37,Non-Binary,Nepal,Techie
U_4270,36,F,Netherlands Antilles,Budget
U_4271,36,Non-Binary,Slovenia,Budget
U_4272,29,M,Greece,Techie
U_4273,54,Non-Binary,Tonga,General
U_4274,59,Non-Binary,Hungary,Budget
U_4275,34,F,American Samoa,General
U_4276,54,Non-Binary,French Guiana,Premium
U_4277,65,M,Isle of Man,Budget
U_4278,56,M,Iceland,Techie
U_4279,45,Non-Binary,Slovakia (Slovak Republic),Budget
U_4280,58,Non-Binary,Belize,General
U_4281,52,M,Saint Kitts and Nevis,Budget
U_4282,64,F,United Arab Emirates,General
U_4283,65,M,Monaco,Budget
U_4284,35,M,United Kingdom,General
U_4285,31,Non-Binary,Ecuador,Budget
U_4286,52,Non-Binary,Montserrat,General
U_4287,61,M,Mali,General
U_4288,58,F,Chile,General
U_4289,24,M,Poland,Techie
U_4290,58,M,Hong Kong,General
U_4291,30,F,Chile,Premium
U_4292,35,M,Burundi,Budget
U_4293,54,M,Ethiopia,Premium
U_4294,30,Non-Binary,Gabon,Budget
U_4295,53,F,Ethiopia,General
U_4296,48,Non-Binary,Lithuania,Budget
U_4297,19,Non-Binary,Cameroon,Techie
U_4298,33,F,Bahrain,Techie
U_4299,26,F,Chad,Techie
U_4300,26,M,Jordan,General
U_4301,55,Non-Binary,Falkland Islands (Malvinas),Budget
U_4302,28,F,Italy,Techie
U_4303,39,Non-Binary,French Southern Territories,Budget
U_4304,50,Non-Binary,Liberia,General
U_4305,53,F,Slovenia,General
U_4306,62,M,Belarus,General
U_4307,40,Non-Binary,Guyana,Budget
U_4308,62,F,El Salvador,Budget
U_4309,62,M,Western Sahara,Budget
U_4310,51,Non-Binary,Egypt,Budget
U_4311,26,F,Saint Helena,Budget
U_4312,41,Non-Binary,Niue,General
U_4313,25,F,Lithuania,Budget
U_4314,24,F,Nepal,Techie
U_4315,53,Non-Binary,Nicaragua,General
U_4316,35,Non-Binary,Congo,General
U_4317,20,F,Kuwait,Premium
U_4318,45,M,Botswana,Premium
U_4319,23,Non-Binary,Burkina Faso,Techie
U_4320,61,F,Gabon,Budget
U_4321,61,F,Albania,Techie
U_4322,38,M,Yemen,Premium
U_4323,45,M,Indonesia,General
U_4324,57,M,Grenada,General
U_4325,18,Non-Binary,Tajikistan,Techie
U_4326,53,F,Niger,Premium
U_4327,38,F,Hong Kong,Budget
U_4328,60,F,Spain,General
U_4329,52,M,Tokelau,Techie
U_4330,30,F,Greenland,Budget
U_4331,66,Non-Binary,Kazakhstan,Budget
U_4332,27,M,Grenada,Budget
U_4333,61,M,Jersey,General
U_4334,64,M,Suriname,Budget
U_4335,27,M,Swaziland,Techie
U_4336,63,Non-Binary,Tokelau,Techie
U_4337,30,F,Pakistan,Techie
U_4338,54,Non-Binary,Nepal,General
U_4339,55,F,Burkina Faso,General
U_4340,41,Non-Binary,French Southern Territories,Techie
U_4341,19,M,Gibraltar,Budget
U_4342,39,M,Netherlands,Premium
U_4343,34,Non-Binary,Yemen,Techie
U_4344,53,Non-Binary,Puerto Rico,Techie
U_4345,31,F,Cook Islands,General
U_4346,27,Non-Binary,Lesotho,Budget
U_4347,52,Non-Binary,Germany,Techie
U_4348,42,F,Christmas Island,Budget
U_4349,20,F,Indonesia,General
U_4350,64,F,Ghana,Premium
U_4351,55,Non-Binary,French Guiana,General
U_4352,34,F,Saint Pierre and Miquelon,Budget
U_4353,29,M,Puerto Rico,Premium
U_4354,69,M,North Macedonia,General
U_4355,41,M,Liechtenstein,Budget
U_4356,46,Non-Binary,Morocco,General
U_4357,60,M,Slovenia,Techie
U_4358,42,Non-Binary,Ecuador,Techie
U_4359,53,Non-Binary,Greece,Premium
U_4360,43,M,Honduras,Techie
U_4361,55,F,Fiji,Techie
U_4362,18,Non-Binary,Svalbard & Jan Mayen Islands,Techie
U_4363,37,M,Solomon Islands,General
U_4364,45,Non-Binary,India,Premium
U_4365,33,F,Haiti,Budget
U_4366,64,F,Brazil,Budget
U_4367,34,M,Venezuela,Budget
U_4368,57,Non-Binary,Mongolia,Premium
U_4369,45,Non-Binary,Cook Islands,General
U_4370,29,Non-Binary,Nauru,General
U_4371,44,Non-Binary,Mayotte,Budget
U_4372,59,M,Cocos (Keeling) Islands,General
U_4373,64,F,Pitcairn Islands,Techie
U_4374,47,M,Seychelles,General
U_4375,58,Non-Binary,Mexico,General
U_4376,51,Non-Binary,Anguilla,General
U_4377,54,F,Zambia,Budget
U_4378,23,Non-Binary,Saint Lucia,Budget
U_4379,24,M,Kyrgyz Republic,Budget
U_4380,49,M,Western Sahara,General
U_4381,49,F,Russian Federation,Premium
U_4382,42,M,Cote d'Ivoire,General
U_4383,50,M,Kazakhstan,Premium
U_4384,24,M,South Georgia and the South Sandwich Islands,General
U_4385,69,M,French Guiana,Budget
U_4386,29,Non-Binary,Switzerland,Budget
U_4387,33,M,Puerto Rico,Premium
U_4388,33,F,Bangladesh,Premium
U_4389,60,F,Svalbard & Jan Mayen Islands,Premium
U_4390,53,M,Thailand,General
U_4391,30,F,South Africa,Budget
U_4392,24,M,South Africa,Premium
U_4393,53,F,Ireland,General
U_4394,64,F,Peru,Budget
U_4395,68,M,Luxembourg,General
U_4396,26,M,Burundi,General
U_4397,49,Non-Binary,North Macedonia,Budget
U_4398,28,M,Gabon,Budget
U_4399,25,M,Dominican Republic,Premium
U_4400,50,Non-Binary,El Salvador,General
U_4401,40,M,Palestinian Territory,Techie
U_4402,42,M,Cape Verde,Techie
U_4403,25,Non-Binary,Saint Barthelemy,General
U_4404,62,M,Jamaica,Budget
U_4405,39,M,Somalia,General
U_4406,21,Non-Binary,Honduras,General
U_4407,57,Non-Binary,Barbados,Techie
U_4408,20,F,Kiribati,General
U_4409,46,M,Netherlands Antilles,General
U_4410,58,F,Lesotho,Budget
U_4411,46,F,Myanmar,Premium
U_4412,51,Non-Binary,Iran,Techie
U_4413,51,M,Martinique,Budget
U_4414,45,M,Madagascar,General
U_4415,30,Non-Binary,Uzbekistan,Budget
U_4416,32,F,Uruguay,General
U_4417,40,Non-Binary,Trinidad and Tobago,Techie
U_4418,61,M,Puerto Rico,Budget
U_4419,43,Non-Binary,Italy,General
U_4420,21,M,Mayotte,General
U_4421,43,F,Argentina,Techie
U_4422,57,M,Somalia,Budget
U_4423,26,F,Guyana,Budget
U_4424,22,F,Reunion,Premium
U_4425,49,M,Ukraine,Budget
U_4426,37,M,Sudan,Techie
U_4427,67,F,Mauritania,General
U_4428,28,Non-Binary,Nepal,Techie
U_4429,32,M,Northern Mariana Islands,General
U_4430,49,F,United States Virgin Islands,General
U_4431,45,F,Belize,Techie
U_4432,39,Non-Binary,Botswana,General
U_4433,58,M,Seychelles,Techie
U_4434,34,F,Egypt,General
U_4435,43,Non-Binary,Palestinian Territory,Budget
U_4436,61,F,Papua New Guinea,Budget
U_4437,24,M,Guinea,General
U_4438,59,Non-Binary,Chad,Techie
U_4439,43,F,Oman,General
U_4440,42,Non-Binary,New Zealand,General
U_4441,27,M,Aruba,Budget
U_4442,62,Non-Binary,Mongolia,Techie
U_4443,36,M,Oman,Premium
U_4444,28,F,Philippines,Techie
U_4445,30,M,Oman,General
U_4446,25,F,Iran,Budget
U_4447,57,F,Sao Tome and Principe,Techie
U_4448,21,M,Greenland,General
U_4449,64,F,South Africa,Budget
U_4450,48,Non-Binary,Jersey,General
U_4451,45,F,Botswana,Techie
U_4452,28,M,Algeria,General
U_4453,60,Non-Binary,Bolivia,Premium
U_4454,18,Non-Binary,Eritrea,Budget
U_4455,66,F,Cyprus,Techie
U_4456,64,F,Malawi,Budget
U_4457,69,M,San Marino,General
U_4458,55,Non-Binary,Maldives,Budget
U_4459,41,M,Moldova,General
U_4460,64,F,Mozambique,Techie
U_4461,48,Non-Binary,Portugal,Premium
U_4462,58,M,Morocco,Budget
U_4463,63,M,Cyprus,Techie
U_4464,67,M,Kiribati,Techie
U_4465,43,M,Holy See (Vatican City State),Budget
U_4466,66,M,India,General
U_4467,67,Non-Binary,Kyrgyz Republic,Premium
U_4468,22,M,Sierra Leone,Premium
U_4469,37,Non-Binary,Philippines,Techie
U_4470,69,M,Namibia,Budget
U_4471,58,F,Portugal,General
U_4472,28,F,Macao,Premium
U_4473,50,M,Canada,Budget
U_4474,67,F,Guatemala,Premium
U_4475,55,Non-Binary,Anguilla,Techie
U_4476,44,M,Liberia,Techie
U_4477,51,Non-Binary,Bosnia and Herzegovina,General
U_4478,32,M,French Polynesia,Budget
U_4479,49,F,Israel,Budget
U_4480,38,Non-Binary,Uruguay,General
U_4481,63,F,Belize,Budget
U_4482,22,F,Brazil,General
U_4483,23,M,Switzerland,Budget
U_4484,55,Non-Binary,Wallis and Futuna,General
U_4485,39,F,Saint Lucia,Premium
U_4486,35,M,Cambodia,Techie
U_4487,31,M,Guernsey,Budget
U_4488,27,M,Georgia,Budget
U_4489,63,F,Guam,Budget
U_4490,30,M,Korea,Budget
U_4491,48,Non-Binary,Slovenia,Premium
U_4492,47,Non-Binary,Costa Rica,Techie
U_4493,20,F,Mali,Techie
U_4494,47,Non-Binary,Liberia,General
U_4495,23,M,Guernsey,General
U_4496,46,F,Lebanon,Techie
U_4497,25,M,Bhutan,Premium
U_4498,61,F,Kazakhstan,Techie
U_4499,62,F,Saint Helena,Premium
U_4500,60,M,Qatar,General
U_4501,61,Non-Binary,Korea,Budget
U_4502,50,Non-Binary,Ghana,Budget
U_4503,34,F,Bangladesh,General
U_4504,65,M,French Southern Territories,Budget
U_4505,28,M,Aruba,General
U_4506,30,F,Sudan,General
U_4507,67,Non-Binary,Russian Federation,Budget
U_4508,28,M,Brazil,Budget
U_4509,48,Non-Binary,Angola,Techie
U_4510,45,Non-Binary,Thailand,Techie
U_4511,61,F,Guam,Budget
U_4512,23,F,Oman,General
U_4513,58,Non-Binary,Botswana,Techie
U_4514,33,M,Philippines,Premium
U_4515,21,M,South Georgia and the South Sandwich Islands,Budget
U_4516,52,F,Chad,General
U_4517,65,Non-Binary,Venezuela,Budget
U_4518,43,M,Saint Vincent and the Grenadines,General
U_4519,29,M,Ecuador,Premium
U_4520,28,F,Maldives,Techie
U_4521,54,Non-Binary,China,General
U_4522,42,M,Micronesia,General
U_4523,35,F,Cayman Islands,Premium
U_4524,36,M,Greenland,Budget
U_4525,40,M,Monaco,General
U_4526,55,M,Japan,Premium
U_4527,35,F,Kyrgyz Republic,Budget
U_4528,43,Non-Binary,Djibouti,General
U_4529,23,F,South Georgia and the South Sandwich Islands,Budget
U_4530,21,Non-Binary,Iraq,Budget
U_4531,61,M,Norfolk Island,Budget
U_4532,68,Non-Binary,Colombia,Techie
U_4533,46,M,Colombia,General
U_4534,51,M,Northern Mariana Islands,Premium
U_4535,34,F,Palestinian Territory,Premium
U_4536,60,M,Jersey,Premium
U_4537,60,F,Indonesia,General
U_4538,33,Non-Binary,Antarctica (the territory South of 60 deg S),Budget
U_4539,19,Non-Binary,Saint Pierre and Miquelon,General
U_4540,51,M,Nicaragua,Budget
U_4541,25,F,Turks and Caicos Islands,General
U_4542,30,M,Congo,Budget
U_4543,59,F,Korea,General
U_4544,25,F,Nauru,Budget
U_4545,47,F,Japan,Budget
U_4546,49,Non-Binary,Iceland,General
U_4547,53,F,Albania,General
U_4548,64,Non-Binary,Romania,Premium
U_4549,47,F,Croatia,General
U_4550,18,Non-Binary,Costa Rica,Techie
U_4551,60,Non-Binary,Fiji,General
U_4552,56,Non-Binary,Sao Tome and Principe,Premium
U_4553,34,M,Romania,Techie
U_4554,37,F,Sudan,Techie
U_4555,41,M,South Africa,Premium
U_4556,67,F,Bahrain,General
U_4557,39,F,Morocco,Budget
U_4558,46,M,Bosnia and Herzegovina,Budget
U_4559,39,Non-Binary,South Georgia and the South Sandwich Islands,Techie
U_4560,61,F,Tunisia,General
U_4561,26,Non-Binary,Mauritania,Budget
U_4562,54,M,Colombia,Premium
U_4563,27,Non-Binary,Haiti,General
U_4564,53,F,Greece,Budget
U_4565,54,F,Congo,General
U_4566,45,F,Kuwait,General
U_4567,45,M,Brazil,Premium
U_4568,59,F,Estonia,General
U_4569,60,M,Paraguay,General
U_4570,38,Non-Binary,Tokelau,Techie
U_4571,41,F,Liechtenstein,Techie
U_4572,59,F,Marshall Islands,General
U_4573,57,F,Northern Mariana Islands,Techie
U_4574,19,Non-Binary,Germany,General
U_4575,25,F,Nepal,Premium
U_4576,65,M,Iceland,Budget
U_4577,44,Non-Binary,New Zealand,Budget
U_4578,39,Non-Binary,India,Budget
U_4579,54,Non-Binary,Namibia,Budget
U_4580,44,Non-Binary,Brazil,General
U_4581,46,Non-Binary,Guernsey,General
U_4582,20,M,Guinea,General
U_4583,61,Non-Binary,Tanzania,Techie
U_4584,30,F,Kuwait,General
U_4585,62,Non-Binary,Niger,Techie
U_4586,27,Non-Binary,China,General
U_4587,53,Non-Binary,Suriname,Premium
U_4588,26,Non-Binary,Peru,General
U_4589,44,Non-Binary,Romania,General
U_4590,51,M,South Georgia and the South Sandwich Islands,Budget
U_4591,68,M,French Southern Territories,Techie
U_4592,18,Non-Binary,Uruguay,Techie
U_4593,49,M,Nicaragua,Budget
U_4594,42,F,Nauru,Techie
U_4595,46,Non-Binary,Belize,Premium
U_4596,24,F,Peru,Budget
U_4597,66,F,Burkina Faso,General
U_4598,20,Non-Binary,Germany,Techie
U_4599,37,F,British Indian Ocean Territory (Chagos Archipelago),General
U_4600,37,F,Dominican Republic,General
U_4601,47,F,Gambia,Premium
U_4602,52,Non-Binary,Brazil,Techie
U_4603,52,Non-Binary,Cocos (Keeling) Islands,General
U_4604,66,F,Holy See (Vatican City State),General
U_4605,56,Non-Binary,Puerto Rico,Budget
U_4606,44,Non-Binary,Cambodia,General
U_4607,43,F,Malawi,General
U_4608,31,Non-Binary,Iceland,General
U_4609,34,M,Italy,General
U_4610,35,Non-Binary,Nepal,Premium
U_4611,62,M,Burundi,General
U_4612,69,F,Morocco,General
U_4613,46,Non-Binary,Hungary,Budget
U_4614,37,F,Jamaica,General
U_4615,44,F,Colombia,Techie
U_4616,35,F,Libyan Arab Jamahiriya,Techie
U_4617,21,F,North Macedonia,Techie
U_4618,18,F,Mauritania,Budget
U_4619,67,Non-Binary,Puerto Rico,Techie
U_4620,18,M,Uruguay,General
U_4621,43,Non-Binary,Oman,Budget
U_4622,62,Non-Binary,Venezuela,Budget
U_4623,37,Non-Binary,China,Budget
U_4624,69,Non-Binary,Moldova,Premium
U_4625,40,M,Chad,General
U_4626,27,Non-Binary,Liechtenstein,General
U_4627,28,F,France,General
U_4628,58,Non-Binary,Burundi,Techie
U_4629,58,Non-Binary,Colombia,Budget
U_4630,22,M,Germany,General
U_4631,18,M,Tajikistan,General
U_4632,34,F,Korea,Techie
U_4633,39,Non-Binary,Niger,General
U_4634,51,Non-Binary,Austria,General
U_4635,62,Non-Binary,Tonga,General
U_4636,58,F,Guinea-Bissau,Premium
U_4637,46,M,Zambia,General
U_4638,21,F,Algeria,Budget
U_4639,22,Non-Binary,Libyan Arab Jamahiriya,Premium
U_4640,28,M,Burkina Faso,Premium
U_4641,68,M,Congo,Budget
U_4642,38,F,Suriname,Budget
U_4643,52,M,Hungary,Budget
U_4644,29,M,Monaco,General
U_4645,43,Non-Binary,Madagascar,General
U_4646,68,Non-Binary,Palau,General
U_4647,36,M,Lithuania,Premium
U_4648,62,M,Ireland,Techie
U_4649,24,F,Poland,General
U_4650,64,F,Liechtenstein,Budget
U_4651,24,M,Israel,General
U_4652,43,Non-Binary,Russian Federation,General
U_4653,57,M,Tajikistan,Budget
U_4654,22,M,Kenya,General
U_4655,38,Non-Binary,Liechtenstein,General
U_4656,31,Non-Binary,Chad,Budget
U_4657,21,F,Belize,Budget
U_4658,40,F,Mongolia,Budget
U_4659,59,F,Antarctica (the territory South of 60 deg S),Premium
U_4660,37,F,South Africa,Techie
U_4661,32,Non-Binary,Senegal,Techie
U_4662,67,M,Cyprus,Budget
U_4663,69,F,French Guiana,General
U_4664,62,F,Antigua and Barbuda,Premium
U_4665,46,Non-Binary,Falkland Islands (Malvinas),Budget
U_4666,25,Non-Binary,Czech Republic,Premium
U_4667,58,M,Mauritania,Techie
U_4668,65,M,France,Premium
U_4669,36,Non-Binary,Chile,Budget
U_4670,65,F,Slovakia (Slovak Republic),Budget
U_4671,56,F,Kuwait,General
U_4672,63,F,Mongolia,General
U_4673,45,M,Samoa,Premium
U_4674,63,F,Sierra Leone,Premium
U_4675,44,F,Seychelles,Techie
U_4676,21,Non-Binary,Lithuania,General
U_4677,32,F,Mexico,Premium
U_4678,52,Non-Binary,Malawi,General
U_4679,54,F,Bouvet Island (Bouvetoya),Techie
U_4680,18,M,Montserrat,Techie
U_4681,20,F,Brazil,Techie
U_4682,64,F,Ethiopia,General
U_4683,41,Non-Binary,Singapore,General
U_4684,44,Non-Binary,Mayotte,Budget
U_4685,57,Non-Binary,Swaziland,Premium
U_4686,53,F,Haiti,Techie
U_4687,51,F,Mauritius,Premium
U_4688,46,M,Swaziland,General
U_4689,41,F,Saudi Arabia,General
U_4690,41,M,Armenia,General
U_4691,59,Non-Binary,Senegal,General
U_4692,21,Non-Binary,Saint Helena,Budget
U_4693,20,Non-Binary,Kazakhstan,General
U_4694,51,M,Mayotte,General
U_4695,66,F,Cuba,Premium
U_4696,40,Non-Binary,Jamaica,General
U_4697,69,F,Bosnia and Herzegovina,Budget
U_4698,40,F,Saint Pierre and Miquelon,General
U_4699,62,Non-Binary,Switzerland,Techie
U_4700,22,M,Palau,Budget
U_4701,48,F,Sao Tome and Principe,General
U_4702,58,Non-Binary,Egypt,Techie
U_4703,23,F,French Southern Territories,Budget
U_4704,54,F,Tunisia,Budget
U_4705,27,F,Antigua and Barbuda,Premium
U_4706,57,F,Korea,Techie
U_4707,24,F,Estonia,General
U_4708,56,M,Guernsey,General
U_4709,55,M,Tokelau,Techie
U_4710,38,Non-Binary,Svalbard & Jan Mayen Islands,General
U_4711,37,M,Benin,Premium
U_4712,20,M,Kazakhstan,General
U_4713,68,M,Tonga,Budget
U_4714,39,F,British Indian Ocean Territory (Chagos Archipelago),Premium
U_4715,64,F,Singapore,Techie
U_4716,21,Non-Binary,Sudan,Budget
U_4717,45,Non-Binary,Dominica,General
U_4718,29,Non-Binary,Cote d'Ivoire,General
U_4719,55,F,Sudan,Premium
U_4720,68,M,Saint Pierre and Miquelon,Premium
U_4721,53,M,Namibia,General
U_4722,64,F,Portugal,General
U_4723,58,Non-Binary,Guernsey,Budget
U_4724,22,Non-Binary,Tokelau,Premium
U_4725,30,Non-Binary,Russian Federation,General
U_4726,40,F,New Zealand,Techie
U_4727,67,Non-Binary,Norfolk Island,Budget
U_4728,47,Non-Binary,Japan,Premium
U_4729,54,F,Chad,General
U_4730,42,M,Nicaragua,General
U_4731,65,F,Burundi,General
U_4732,44,F,Slovenia,General
U_4733,68,F,Costa Rica,General
U_4734,31,F,Suriname,Budget
U_4735,65,M,Costa Rica,General
U_4736,64,Non-Binary,Sri Lanka,Budget
U_4737,53,F,Bahamas,General
U_4738,56,M,Montenegro,Techie
U_4739,33,Non-Binary,Guernsey,Premium
U_4740,39,Non-Binary,Martinique,General
U_4741,38,Non-Binary,Fiji,General
U_4742,38,F,Nepal,Budget
U_4743,25,F,Mauritania,Techie
U_4744,66,Non-Binary,Chile,Premium
U_4745,33,Non-Binary,Gibraltar,Premium
U_4746,48,Non-Binary,Romania,General
U_4747,59,Non-Binary,French Guiana,Premium
U_4748,27,Non-Binary,French Guiana,General
U_4749,49,Non-Binary,Montserrat,Budget
U_4750,51,M,Ethiopia,General
U_4751,26,Non-Binary,Zambia,General
U_4752,34,F,Togo,Budget
U_4753,28,F,Malaysia,Premium
U_4754,49,F,United Arab Emirates,General
U_4755,27,Non-Binary,Philippines,General
U_4756,39,F,Suriname,Premium
U_4757,34,M,Bhutan,Techie
U_4758,21,Non-Binary,Burkina Faso,Budget
U_4759,65,F,Sao Tome and Principe,Budget
U_4760,69,M,Solomon Islands,Techie
U_4761,64,M,Isle of Man,Budget
U_4762,42,F,Uruguay,General
U_4763,38,M,Bahamas,General
